,track_id,track_name,artist,duration_ms,user,track_id,acousticness,danceability,energy,liveness,speechiness,instrumentalness,valence,loudness,tempo
242,0xHvmWCpz9Pnn1sDvRehAs,Channa Mereya - Unplugged,Pritam,165333,user1,0xHvmWCpz9Pnn1sDvRehAs,0.899,0.537,0.251,0.0857,0.0276,5.76e-05,0.288,-9.533,89.916
243,4AHGuCunr1qrP7dqQdaJmi,Hind Mere Jind,A.R. Rahman,314369,user2,4AHGuCunr1qrP7dqQdaJmi,0.479,0.504,0.391,0.0955,0.0307,0.0576,0.251,-10.8,74.98
244,44DMqLi5QwyzgwmCuT3hwa,Ram Jai Jai Ram,Hariharan,307313,user2,44DMqLi5QwyzgwmCuT3hwa,0.605,0.326,0.527,0.127,0.0362,0.0,0.724,-8.526,75.819
245,7r9rYL011ZqLEXciKScFKj,Commentary,Harish Bhimani,192313,user2,7r9rYL011ZqLEXciKScFKj,0.947,0.549,0.264,0.061,0.602,5.96e-05,0.401,-17.329,173.748
246,18vg0mVjf5cBWXdbO3amQJ,Acquainted,The Weeknd,348826,user2,18vg0mVjf5cBWXdbO3amQJ,0.436,0.383,0.502,0.0996,0.053,0.0,0.251,-9.892,105.474
247,641bXdF0Ho7wkGZaSCXu4s,Motorwada,Amit Trivedi,261560,user2,641bXdF0Ho7wkGZaSCXu4s,0.296,0.707,0.694,0.444,0.119,2.78e-05,0.722,-7.263,179.909
248,0aYiHY23R26QRo0WMlHCEr,Mercy - MTV Unplugged,Shawn Mendes,228320,user1,0aYiHY23R26QRo0WMlHCEr,0.629,0.327,0.515,0.712,0.0438,0.0,0.281,-7.602,144.143
249,3BE1Ni5tEHOCnxQJ3GuUfa,"Afeemi (From ""MTV Unplugged"")",Sachin-Jigar,353941,user2,3BE1Ni5tEHOCnxQJ3GuUfa,0.352,0.341,0.466,0.0931,0.0409,6.83e-06,0.257,-9.63,84.878
250,6ssrF64bs2tw4v7MtPHHdl,Main Yahaan Hoon - Violin Version (Instrumental),Madan Mohan,296000,user2,6ssrF64bs2tw4v7MtPHHdl,0.462,0.523,0.729,0.0687,0.0761,0.101,0.525,-7.906,172.007
251,09KZB1UOYnQDGVZR2zFYYd,Use Somebody/Treat You Better - MTV Unplugged,Shawn Mendes,316440,user1,09KZB1UOYnQDGVZR2zFYYd,0.436,0.328,0.54,0.368,0.0391,8.15e-05,0.0978,-8.061,107.32
252,5yYgGkyYJmmSwRp3caFplJ,Radha,Pritam,301889,user2,5yYgGkyYJmmSwRp3caFplJ,0.31,0.693,0.896,0.195,0.0682,0.0,0.854,-4.114,126.995
253,6hBfUiHQM0L4R1fa2HmeT1,Heaven Or Las Vegas,The Weeknd,353306,user2,6hBfUiHQM0L4R1fa2HmeT1,0.014,0.524,0.708,0.13,0.0603,0.000166,0.183,-8.217,125.025
254,1gLZSds3LpmJ4PdjuhLes9,Wonder,Shawn Mendes,172692,user1,1gLZSds3LpmJ4PdjuhLes9,0.131,0.333,0.637,0.149,0.0581,1.8e-05,0.132,-4.904,139.898
255,3pMs5ViCdm2ud43ERew8kE,"Haan Tu Hain (From ""Jannat"")",Pritam,324880,user1,3pMs5ViCdm2ud43ERew8kE,0.718,0.415,0.904,0.0739,0.104,0.0,0.729,-3.586,83.648
256,7fSKE9J3udo8zpq1ceYTEa,Love In The Sky,The Weeknd,267920,user2,7fSKE9J3udo8zpq1ceYTEa,0.16,0.645,0.736,0.6,0.0514,0.000156,0.347,-6.862,115.03
257,4lD7gHKF1e8Y9stQuVezZB,ghostin,Ariana Grande,271466,user1,4lD7gHKF1e8Y9stQuVezZB,0.422,0.396,0.358,0.19,0.0292,1.71e-05,0.111,-8.294,103.807
258,5VXTYeDCETCDv7v1n2Y5Sl,Tauba Main Vyaah Karke Pachhtaya,Pritam,225247,user1,5VXTYeDCETCDv7v1n2Y5Sl,0.291,0.737,0.854,0.11,0.184,0.0,0.913,-3.996,135.945
259,376Gg7Oxo5C5jUWDWpVXeI,Where Were You In The Morning?,Shawn Mendes,200600,user1,376Gg7Oxo5C5jUWDWpVXeI,0.554,0.716,0.519,0.0993,0.0554,0.0,0.466,-7.472,87.963
260,2mjVYhJUlxKF64w4sIcqC3,Kyon Hawa - Violin Version (Instrumental),Madan Mohan,269387,user2,2mjVYhJUlxKF64w4sIcqC3,0.35,0.473,0.519,0.787,0.0405,0.0695,0.393,-8.408,146.904
261,5f3h1UdxL3A9sDRAJbdfYo,Adaptation,The Weeknd,283933,user2,5f3h1UdxL3A9sDRAJbdfYo,0.151,0.642,0.79,0.305,0.0681,0.000583,0.613,-6.8,114.96
262,1DUoaxHClMTqzTZCTcF61z,Chicken Kuk-Doo-Koo,Pritam,343146,user2,1DUoaxHClMTqzTZCTcF61z,0.571,0.505,0.82,0.716,0.364,0.0,0.902,-5.35,184.518
263,7dHldWPBFycgIl14iuItAi,Bop Bop Baby,Westlife,261893,user1,7dHldWPBFycgIl14iuItAi,0.0141,0.679,0.89,0.139,0.0301,0.0,0.656,-4.483,118.018
264,4o6Qmb9vyU6zHCO8cwXSe4,Sometimes,Ariana Grande,226666,user1,4o6Qmb9vyU6zHCO8cwXSe4,0.0901,0.394,0.666,0.344,0.25,0.0,0.561,-5.383,77.827
265,4HeCFqiB1rBqGqvE10rF1a,Side To Side,Ariana Grande,226173,user1,4HeCFqiB1rBqGqvE10rF1a,0.0198,0.644,0.723,0.228,0.231,0.0,0.616,-6.278,159.17
266,1whfVLMKWqAX3uk97VXsNN,west side,Ariana Grande,132278,user1,1whfVLMKWqAX3uk97VXsNN,0.186,0.688,0.455,0.0794,0.199,0.0,0.557,-8.632,87.865
267,523WUV77jFBx3fbeJTOWZ6,Seasons in the Sun,Westlife,248040,user1,523WUV77jFBx3fbeJTOWZ6,0.179,0.507,0.55,0.149,0.0241,9.56e-05,0.575,-6.224,175.915
268,3cNuMhs9LOgUjdRc9z0NdQ,Ae Dil Bata,Pritam,414690,user1,3cNuMhs9LOgUjdRc9z0NdQ,0.583,0.616,0.59,0.0765,0.0304,0.0,0.316,-5.756,112.969
269,385VOmGbguaPG57TgoW8Lh,24 Hours,Shawn Mendes,150781,user1,385VOmGbguaPG57TgoW8Lh,0.488,0.351,0.368,0.124,0.0557,0.00603,0.362,-8.132,84.224
270,3MNYXalwzhzSY3APoec6Nn,"Jaane Kyun (From ""Dostana"")",Vishal-Shekhar,277986,user2,3MNYXalwzhzSY3APoec6Nn,0.0573,0.778,0.812,0.243,0.046,8.28e-06,0.791,-8.561,99.962
271,17ghHlAfjnAIEpYGTlX4GL,In The Night,The Weeknd,235626,user2,17ghHlAfjnAIEpYGTlX4GL,0.0803,0.4,0.673,0.0484,0.125,0.0,0.508,-4.967,112.122
272,41l0QeiOntbZbkS2l3zNM2,Jabra Fan - Hindi Version,Vishal-Shekhar,224999,user2,41l0QeiOntbZbkS2l3zNM2,0.221,0.827,0.88,0.0392,0.269,0.0,0.911,-4.185,95.84
273,0jagsVVkxwxhmTIicnOaon,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish,203464,user1,0jagsVVkxwxhmTIicnOaon,0.718,0.351,0.248,0.0675,0.0798,0.00246,0.032,-14.653,111.117
274,3jxNbVmugKWFFc3YAVl0sD,Aabaad Barbaad,Pritam,309103,user2,3jxNbVmugKWFFc3YAVl0sD,0.686,0.626,0.522,0.41,0.0317,0.0,0.628,-5.857,118.001
275,6IHDsLAPM17ZS5uIe3P3He,safety net (feat. Ty Dolla $ign),Ariana Grande,208457,user1,6IHDsLAPM17ZS5uIe3P3He,0.0683,0.552,0.596,0.0976,0.0405,0.0,0.094,-5.743,161.881
276,4Is8AxCVDm0Xd4fmgfern3,Main Kaun Hoon,Meghna Mishra,225311,user2,4Is8AxCVDm0Xd4fmgfern3,0.526,0.586,0.659,0.0881,0.0426,2.48e-05,0.419,-5.279,143.952
277,3t40W5kFgs4jQKtdRMxUwK,Stitches - MTV Unplugged,Shawn Mendes,263920,user1,3t40W5kFgs4jQKtdRMxUwK,0.895,0.502,0.329,0.603,0.0402,1.39e-06,0.374,-9.782,140.967
278,2BTUFVnEQ9K7sb9Gj1Y4wf,Harry's Not A Brahmachari (Remix),Pritam,185616,user2,2BTUFVnEQ9K7sb9Gj1Y4wf,0.0378,0.689,0.933,0.0547,0.0732,0.0,0.77,-3.97,130.028
279,2bWO9puW3hXQcZZsehDRCo,Losers,The Weeknd,281173,user2,2bWO9puW3hXQcZZsehDRCo,0.0309,0.661,0.483,0.507,0.0496,0.000801,0.296,-9.793,90.994
280,5wRxxLn858JYkcXhQStRC0,305,Shawn Mendes,189072,user1,5wRxxLn858JYkcXhQStRC0,0.195,0.564,0.866,0.118,0.0604,0.0352,0.939,-5.575,164.935
281,3ENMtKf4uiXt0XnUzr4FIj,Stitches - Live,Shawn Mendes,396565,user1,3ENMtKf4uiXt0XnUzr4FIj,0.06,0.244,0.837,0.949,0.0571,0.0,0.269,-5.836,149.988
282,7Gy5DNBnOGw6KHPcP0G3P0,Total Eclipse of the Heart,Westlife,279466,user1,7Gy5DNBnOGw6KHPcP0G3P0,0.474,0.448,0.694,0.13,0.0323,0.0,0.344,-4.933,131.305
283,4iHqZPnyyW2Twb5vMPhxsc,Sometimes,Ariana Grande,226666,user1,4iHqZPnyyW2Twb5vMPhxsc,0.0901,0.394,0.666,0.344,0.25,0.0,0.561,-5.383,77.827
284,1XVpXxtw4KDWSMf1OcclED,Oh Bhai Re,Shadab Faridi,205928,user2,1XVpXxtw4KDWSMf1OcclED,0.151,0.762,0.622,0.054,0.0363,0.0,0.712,-5.568,128.024
285,4191RXFPa7Ge9XkA4cWlna,Lost Cause,Billie Eilish,212496,user1,4191RXFPa7Ge9XkA4cWlna,0.702,0.526,0.334,0.0586,0.251,0.00782,0.522,-8.491,74.966
286,49u62ZMTXz91U8V4uXaJ4q,Fallin' All In You,Shawn Mendes,235760,user1,49u62ZMTXz91U8V4uXaJ4q,0.414,0.856,0.481,0.111,0.038,0.0,0.761,-6.761,92.031
287,2K9Ovn1o2bTGqbsABGC6m3,Too Late,The Weeknd,239973,user2,2K9Ovn1o2bTGqbsABGC6m3,0.052,0.638,0.863,0.685,0.132,5.46e-05,0.226,-5.221,120.077
288,6k0AzDwTLJhMgkuYzhzSzJ,How to Break a Heart,Westlife,244133,user1,6k0AzDwTLJhMgkuYzhzSzJ,0.0507,0.555,0.727,0.287,0.0327,0.0,0.13,-4.694,156.0
289,4J3CBhfNzXUN4k2I7OOMgJ,Jeena Jeena,Sachin-Jigar,366922,user1,4J3CBhfNzXUN4k2I7OOMgJ,0.789,0.614,0.473,0.278,0.0359,3.21e-06,0.272,-9.501,98.071
290,4rJWTThj9EWR6UqD1eVyge,six thirty,Ariana Grande,183874,user1,4rJWTThj9EWR6UqD1eVyge,0.67,0.739,0.516,0.151,0.0539,0.0,0.434,-7.154,120.109
291,5Dfp4Bkhy4UXzY5SigPkQv,Why Try,Ariana Grande,211880,user1,5Dfp4Bkhy4UXzY5SigPkQv,0.0499,0.324,0.664,0.15,0.0591,0.0,0.317,-5.94,160.027
292,0w7HAln6DBh3YAYmROLHqy,Safe,Westlife,234733,user1,0w7HAln6DBh3YAYmROLHqy,0.24,0.46,0.499,0.0879,0.027,0.0,0.2,-8.23,139.72
293,5orNEFkFG4RP24goF02AuD,Kashmir Main Tu Kanyakumari,Sunidhi Chauhan,307627,user2,5orNEFkFG4RP24goF02AuD,0.0307,0.84,0.743,0.421,0.0599,0.000161,0.826,-7.66,106.996
294,4jkikgyrlBMR4Fj3d1s4jT,nasa - live,Ariana Grande,185000,user1,4jkikgyrlBMR4Fj3d1s4jT,0.207,0.648,0.621,0.918,0.179,2.73e-05,0.371,-5.831,76.002
295,6DIJNt6nfvvlqn8zvNVEtu,Problem,Ariana Grande,193920,user1,6DIJNt6nfvvlqn8zvNVEtu,0.0193,0.659,0.804,0.161,0.152,9.17e-06,0.618,-5.353,102.997
296,40wvNFKWQoisfiXkIPmZyW,Ahista Ahista,Pritam,198468,user2,40wvNFKWQoisfiXkIPmZyW,0.662,0.386,0.306,0.109,0.0304,0.0,0.319,-9.466,179.923
297,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,269186,user2,5GXAXm5YOmYT0kL5jHvYBt,0.426,0.773,0.819,0.0679,0.118,0.0,0.585,-5.946,92.99
298,5LfvnPcgOs4XcjZFUvyUPM,"Karnataka Bumper - From ""Prince""",Shankar Mahadevan,275092,user2,5LfvnPcgOs4XcjZFUvyUPM,0.359,0.803,0.949,0.0483,0.107,0.0002,0.697,-6.085,82.473
299,176u5ZbJZUh1gCghYq5n8Q,"Badtameez Dil (From ""Yeh Jawaani Hai Deewani"")",Benny Dayal,252760,user1,176u5ZbJZUh1gCghYq5n8Q,0.24,0.805,0.932,0.216,0.0684,0.0,0.792,-2.228,106.019
300,6LTJ7CNBT7gRxJzhJoHz7n,Dil Wapas,Amit Trivedi,232125,user2,6LTJ7CNBT7gRxJzhJoHz7n,0.929,0.595,0.31,0.132,0.033,0.00104,0.235,-9.737,120.111
301,0MLZAgKQKHbPsJ12qHS860,Haan Main Galat,Pritam,218644,user1,0MLZAgKQKHbPsJ12qHS860,0.125,0.683,0.737,0.103,0.0502,0.0105,0.919,-5.66,117.996
302,51LmI5GE3tHKISLNZMjDPC,The Birds Pt. 2,The Weeknd,350640,user2,51LmI5GE3tHKISLNZMjDPC,0.745,0.296,0.518,0.462,0.0489,3.31e-05,0.0755,-9.571,183.672
303,50iiDJGpAPdr2VTrz999XA,House Of Balloons / Glass Table Girls,The Weeknd,405213,user2,50iiDJGpAPdr2VTrz999XA,0.0123,0.65,0.711,0.301,0.0377,0.00943,0.319,-5.417,89.019
304,3ZhnXFSunfOPWSqfLLQA9W,Pretty,The Weeknd,375400,user2,3ZhnXFSunfOPWSqfLLQA9W,0.0355,0.572,0.685,0.315,0.0397,3.43e-05,0.328,-6.829,126.049
305,52mretLbAmsgNNLGSHfZWj,"Neeru Neeru (From ""Khaidi No 150"")",Shankar Mahadevan,217158,user2,52mretLbAmsgNNLGSHfZWj,0.707,0.463,0.483,0.108,0.0312,2.38e-05,0.189,-6.312,134.669
306,50rGbTr2wrWnlIelPQxi87,One Last Time,Ariana Grande,197266,user1,50rGbTr2wrWnlIelPQxi87,0.0921,0.627,0.594,0.096,0.0323,1.52e-06,0.106,-5.036,125.023
307,3St0RlsL0Z0klK1mqWakQm,If I Let You Go - Radio Edit,Westlife,221266,user1,3St0RlsL0Z0klK1mqWakQm,0.00669,0.581,0.678,0.0807,0.0284,0.0,0.677,-4.242,181.991
308,6JtWSJ0YXChk8rRmQgPwKL,Wallah Re Wallah,Shekhar Ravjiani,325633,user2,6JtWSJ0YXChk8rRmQgPwKL,0.089,0.533,0.944,0.0826,0.132,0.0,0.835,-4.242,115.008
309,7u6DMPznGbpziuEgCE0JGQ,get well soon,Ariana Grande,322026,user1,7u6DMPznGbpziuEgCE0JGQ,0.657,0.604,0.449,0.0932,0.0353,0.0,0.528,-6.564,100.355
310,0VgggdMuIsDLjOlEFS6WQU,Dooriyan Hain Zaroori,Monica Dogra,249242,user2,0VgggdMuIsDLjOlEFS6WQU,0.0346,0.642,0.862,0.537,0.0644,2.7e-06,0.566,-5.289,125.053
311,0072MKNpMeJNx8aRfTNfQW,Shaayraana,Arijit Singh,261439,user2,0072MKNpMeJNx8aRfTNfQW,0.607,0.604,0.665,0.0832,0.049,1.33e-05,0.702,-4.244,93.963
312,4jwhBycAtt4OgRxvOZPk8t,Mileya Mileya,Sachin-Jigar,334190,user1,4jwhBycAtt4OgRxvOZPk8t,0.313,0.625,0.495,0.501,0.0438,1.98e-06,0.459,-10.934,126.011
313,7nMJs741f5cSEOqGguOi1r,"I Love You (From ""Bodyguard"")",Ash King,256812,user2,7nMJs741f5cSEOqGguOi1r,0.359,0.649,0.671,0.0656,0.0848,7.35e-06,0.759,-6.026,90.048
314,4aoEjXRtq1hxQ6s7Xw8ilJ,Homeless,Hitesh Sonik,53213,user2,4aoEjXRtq1hxQ6s7Xw8ilJ,0.955,0.19,0.0253,0.112,0.0409,0.336,0.15,-22.477,135.933
315,0hSW2hFuchG7mtYaeLEHtM,Desperado,Westlife,218173,user1,0hSW2hFuchG7mtYaeLEHtM,0.553,0.383,0.391,0.242,0.0294,0.0,0.213,-7.325,120.139
316,2rzYOXROJ7dzQqWCG1QsKr,"Naach Meri Jaan (From ""Tubelight"")",Pritam,287272,user1,2rzYOXROJ7dzQqWCG1QsKr,0.415,0.627,0.939,0.182,0.179,1.67e-06,0.92,-3.041,198.106
317,2XhQrQ6e1cCuS8hIQToycr,Eeswaramba Nandana,Shankar Mahadevan,318758,user2,2XhQrQ6e1cCuS8hIQToycr,0.745,0.378,0.391,0.093,0.0401,0.0,0.263,-9.486,152.031
318,2kDAZEBsG2PCwfllZgsp3n,safety net (feat. Ty Dolla $ign),Ariana Grande,208457,user1,2kDAZEBsG2PCwfllZgsp3n,0.0683,0.552,0.596,0.0976,0.0405,0.0,0.094,-5.743,161.881
319,04R0Qrg37pStX7AtGsn6Jn,Problem - Wayne G Radio Edit,Ariana Grande,188400,user1,04R0Qrg37pStX7AtGsn6Jn,0.0465,0.517,0.924,0.318,0.135,0.0384,0.741,-3.448,119.828
320,7qWNz2bGSyULFLGMFqmjY8,better off,Ariana Grande,171333,user1,7qWNz2bGSyULFLGMFqmjY8,0.167,0.592,0.542,0.139,0.073,0.0,0.0576,-7.374,91.767
321,5p0ietGkLNEqx1Z7ijkw5g,My Love,Westlife,231760,user1,5p0ietGkLNEqx1Z7ijkw5g,0.098,0.491,0.593,0.257,0.0255,0.0,0.328,-5.975,144.142
322,3nhs4xsLIecqfyNgrHVEYm,Leave Me Lonely,Ariana Grande,229680,user1,3nhs4xsLIecqfyNgrHVEYm,0.596,0.445,0.449,0.339,0.0315,2.34e-05,0.374,-7.472,90.927
323,21CoILinEJyogYgnOtWGK0,Dhak Dhak,Pritam,209062,user2,21CoILinEJyogYgnOtWGK0,0.442,0.765,0.983,0.345,0.0711,0.00331,0.524,-4.426,95.976
324,5Il6Oe7lr5XM7A0cWbVQtr,bad idea,Ariana Grande,267106,user1,5Il6Oe7lr5XM7A0cWbVQtr,0.0268,0.847,0.579,0.102,0.0719,0.0545,0.569,-5.314,137.998
325,7eWuuirJFNzbWKx8LjMs9J,Tune Maari Entriyaan - Remix,Sohail Sen,234866,user2,7eWuuirJFNzbWKx8LjMs9J,0.143,0.728,0.725,0.0754,0.0469,0.00237,0.674,-8.432,129.978
326,7BbZiTZdEF7enOkY6BmUV2,Home,Westlife,206680,user1,7BbZiTZdEF7enOkY6BmUV2,0.409,0.551,0.554,0.087,0.0278,0.0,0.172,-5.425,122.021
327,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,228373,user2,09mEdoA6zrmBPgTEN5qXmN,0.17,0.461,0.593,0.307,0.0356,0.0,0.175,-4.954,134.17
328,6TGX01ExmdHyOG72fqUU3Q,Zindagi Kuch Toh Bata (Reprise),Pritam,258877,user2,6TGX01ExmdHyOG72fqUU3Q,0.491,0.528,0.615,0.104,0.0372,0.000111,0.225,-7.118,123.988
329,5PTfZsGlsDDPH8i3PdQnXJ,Call Out My Name - A Cappella,The Weeknd,224746,user2,5PTfZsGlsDDPH8i3PdQnXJ,0.887,0.397,0.339,0.306,0.0361,0.0,0.459,-6.688,135.089
330,1pZG0XNi5H5uFMuvvm9rEH,Tum Bin Koi Nahin O Sai,Sumeet Tappoo,275733,user2,1pZG0XNi5H5uFMuvvm9rEH,0.691,0.442,0.458,0.115,0.0343,0.0,0.639,-8.704,127.688
331,5wFIG3Zq3bMsofoKYXhu1m,Call Out My Name - A Cappella,The Weeknd,224746,user2,5wFIG3Zq3bMsofoKYXhu1m,0.887,0.397,0.339,0.306,0.0361,0.0,0.459,-6.688,135.089
332,1Km0EwfnZXSgNEZXphorwg,I Did It for You,Westlife,211253,user1,1Km0EwfnZXSgNEZXphorwg,0.243,0.536,0.564,0.11,0.0324,0.0,0.356,-5.203,119.78
333,53SfB4huCgiRGmwzJdEo1u,Everyday,Ariana Grande,194840,user1,53SfB4huCgiRGmwzJdEo1u,0.0149,0.637,0.733,0.162,0.0563,0.0,0.431,-4.413,131.004
334,0eDvWxosAJIIyQb0jNFXub,Greedy,Ariana Grande,214906,user1,0eDvWxosAJIIyQb0jNFXub,0.0323,0.619,0.705,0.0919,0.099,0.0,0.844,-5.335,109.975
335,4rHBmOymwElojWx8p3XEq3,Can't Feel My Face,The Weeknd,213520,user2,4rHBmOymwElojWx8p3XEq3,0.112,0.705,0.769,0.105,0.0426,0.0,0.59,-5.526,107.939
336,3Ehr6cVlLS06CE2s01w8Z2,Save Your Tears,The Weeknd,215627,user2,3Ehr6cVlLS06CE2s01w8Z2,0.0222,0.684,0.817,0.439,0.0308,2.19e-05,0.623,-5.499,118.061
337,03SvwiBzJTRHTSpihwVKBj,Let's Break Up,Amit Trivedi,245970,user2,03SvwiBzJTRHTSpihwVKBj,0.0851,0.784,0.67,0.21,0.0405,6.69e-05,0.928,-6.134,131.991
338,31ue6kAOfrqVrdoPdfkq40,Adaptation,The Weeknd,283933,user2,31ue6kAOfrqVrdoPdfkq40,0.159,0.642,0.792,0.305,0.0688,0.000553,0.623,-6.799,114.96
339,5jcdyQe1BRO65G8ZvbsDMI,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,182437,user1,5jcdyQe1BRO65G8ZvbsDMI,0.217,0.884,0.639,0.255,0.296,0.0,0.702,-5.78,109.945
340,1bAvtmTl0F9loyz9AwPwp7,Losers,The Weeknd,281146,user2,1bAvtmTl0F9loyz9AwPwp7,0.0355,0.666,0.485,0.504,0.053,0.000599,0.287,-9.85,91.007
341,1vnMtm153MUg1puKv7hGHE,"Kanni Penne (From ""Sound Thoma"")",Shankar Mahadevan,270000,user2,1vnMtm153MUg1puKv7hGHE,0.323,0.546,0.908,0.0729,0.198,0.0,0.825,-3.357,127.459
342,0GY5EKgq2AyQKMcyv3eCqL,Jeevan Jyoti Tum Ho Sai,Sumeet Tappoo,387633,user2,0GY5EKgq2AyQKMcyv3eCqL,0.728,0.342,0.316,0.0848,0.0441,1.23e-06,0.307,-11.77,80.659
343,4xXhDyl6VtC5yUsfrUt7H1,Be My Baby,Ariana Grande,217053,user1,4xXhDyl6VtC5yUsfrUt7H1,0.0734,0.622,0.581,0.0824,0.0354,8.26e-06,0.417,-6.256,145.091
344,2Yn2h3453izHQVYA7Y6yej,34+35,Ariana Grande,173710,user1,2Yn2h3453izHQVYA7Y6yej,0.264,0.822,0.577,0.265,0.0693,0.0,0.496,-6.449,110.005
345,3pjZQfBShK7O01QvtQwmcg,Raftaarein,Vishal Dadlani,269630,user2,3pjZQfBShK7O01QvtQwmcg,0.0365,0.717,0.92,0.693,0.09,0.000825,0.532,-5.779,131.996
346,6suZL6DIDUldEhznMG8zVT,"Toh Dishoom (From ""Dishoom"")",Raftaar,244778,user1,6suZL6DIDUldEhznMG8zVT,0.127,0.501,0.838,0.292,0.151,0.0,0.514,-4.583,165.945
347,4VBCPBcohmreZGjGTfL3VS,Everyday,Ariana Grande,194840,user1,4VBCPBcohmreZGjGTfL3VS,0.0168,0.631,0.721,0.189,0.0521,0.0,0.457,-4.51,130.975
348,3Qwd9wK176KgmorU7fCW6S,Like This,Shawn Mendes,186946,user1,3Qwd9wK176KgmorU7fCW6S,0.809,0.546,0.433,0.122,0.0935,0.0,0.249,-7.894,77.397
349,057LDMx4gVzOrbjk9J2dE4,"Aaj Ki Party (From ""Bajrangi Bhaijaan"")",Mika Singh,280593,user1,057LDMx4gVzOrbjk9J2dE4,0.196,0.556,0.925,0.0451,0.33,0.0,0.704,-6.375,102.009
350,1yW7cB69YhL7IOKswXlNKz,Lost in You,Westlife,216720,user1,1yW7cB69YhL7IOKswXlNKz,0.24,0.579,0.41,0.0958,0.028,0.0,0.479,-8.866,179.849
351,5b37iusb0eldjvsPwsVRIG,Ik Tu Hee Tu,Meeta Shah,240512,user2,5b37iusb0eldjvsPwsVRIG,0.285,0.66,0.792,0.0656,0.0388,4.17e-06,0.527,-7.979,149.958
352,7E1jVNoWuemqUryI4FxsVD,off the table (with The Weeknd),Ariana Grande,239949,user1,7E1jVNoWuemqUryI4FxsVD,0.519,0.411,0.522,0.398,0.0981,0.0,0.382,-7.295,88.332
353,2aHQKWnf7PHNuX2ZxcuAw9,Break Free - Zedd's Extended Mix,Ariana Grande,295413,user1,2aHQKWnf7PHNuX2ZxcuAw9,0.00144,0.702,0.72,0.0955,0.0401,0.00189,0.21,-5.655,129.985
354,17KNbvgyDiqk7Gx6UjnujU,"Addadalli Kingu (From ""Veera Kannadiga"")",Shankar Mahadevan,297360,user2,17KNbvgyDiqk7Gx6UjnujU,0.16,0.743,0.734,0.149,0.147,0.000349,0.806,-12.183,159.914
355,5jhBwnqzNNrENXnYrAdoCe,Everybody Dies,Billie Eilish,206622,user1,5jhBwnqzNNrENXnYrAdoCe,0.928,0.275,0.155,0.0888,0.0674,0.176,0.0588,-17.285,65.136
356,4DdXHK3z3vb7kPNIisCp3K,More than Words,Westlife,234840,user1,4DdXHK3z3vb7kPNIisCp3K,0.553,0.674,0.301,0.107,0.0264,0.0,0.462,-9.689,94.0
357,1HbA4N1MiOsPthALesGFR1,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,178994,user1,1HbA4N1MiOsPthALesGFR1,0.0593,0.64,0.392,0.0839,0.0574,0.0,0.502,-7.246,145.838
358,1Ehg92gROR10ISFvL4IUbU,Hello My Love,Westlife,216331,user1,1Ehg92gROR10ISFvL4IUbU,0.153,0.683,0.713,0.112,0.0398,0.0,0.219,-4.584,121.963
359,1E43TJhKcM8hXgM958ROQ1,Love To Lay,The Weeknd,223293,user2,1E43TJhKcM8hXgM958ROQ1,0.0519,0.711,0.807,0.214,0.0608,0.0,0.699,-5.053,116.971
360,1ehc4oPLzytCchsa1UPoFN,"Ente Padachavane (From ""Mohabbath"")",Shankar Mahadevan,294821,user2,1ehc4oPLzytCchsa1UPoFN,0.165,0.79,0.752,0.315,0.0811,0.0,0.582,-6.925,128.004
361,6KVxMOxlSYpC5nrvyWhYhx,Call My Friends,Shawn Mendes,171078,user1,6KVxMOxlSYpC5nrvyWhYhx,0.0512,0.53,0.79,0.122,0.0344,1.07e-06,0.438,-5.031,146.09
362,330vcLQSoOetyGLe426JSU,Fikar Not,Pritam,189073,user1,330vcLQSoOetyGLe426JSU,0.375,0.609,0.849,0.058,0.0859,0.0019,0.869,-6.826,185.889
363,3u9iUEk7NoMXKpKiDj0Y9Y,Sylvia,Neeti Mohan,262926,user2,3u9iUEk7NoMXKpKiDj0Y9Y,0.655,0.836,0.466,0.117,0.0594,0.000184,0.807,-7.999,125.959
364,3RB6zxrgPQBUxpTtoMW60r,The Town,The Weeknd,307346,user2,3RB6zxrgPQBUxpTtoMW60r,0.366,0.625,0.523,0.0826,0.0369,2.54e-06,0.191,-8.227,139.964
365,2pUO2rWwHkeuCx03Tf4BlD,Hanuman Chalisa Duet,Suresh Wadkar,646451,user2,2pUO2rWwHkeuCx03Tf4BlD,0.765,0.698,0.509,0.0887,0.0339,0.0,0.432,-8.306,123.934
366,5yb2jdtq8EahnIFe0r2e4k,Shree Ganeshay Dheemahi,Shankar Mahadevan,407849,user2,5yb2jdtq8EahnIFe0r2e4k,0.739,0.605,0.281,0.109,0.0335,0.0,0.502,-15.287,139.845
367,7J53pmvu2r5iaHxi0qHOx3,Conspiracy,Amit Trivedi,210035,user2,7J53pmvu2r5iaHxi0qHOx3,0.955,0.339,0.307,0.109,0.0329,0.942,0.102,-13.654,96.911
